parent,number_of_components,number_of_tests,unit_tests,integration_tests,density,normalized_density,diversity,uniqueness,ddu
com.google.zxing.oned.Code39Reader,8,50,0,50,0.7975,0.405,0.5485714285714286,0.5,0.1110857142857143
com.google.zxing.aztec.encoder.State,12,19,0,19,0.75,0.5,0.5614035087719298,0.3333333333333333,0.0935672514619883
com.google.zxing.oned.rss.expanded.decoders.AI013x0xDecoder,2,13,0,13,1.0,0.0,0.0,0.5,0.0
com.google.zxing.common.DefaultGridSampler,3,34,3,31,0.6470588235294118,0.7058823529411764,0.2192513368983957,1.0,0.15476564957533814
com.google.zxing.oned.EAN13Writer,3,4,0,4,1.0,0.0,0.0,0.3333333333333333,0.0
com.google.zxing.pdf417.encoder.BarcodeRow,5,1,0,1,0.8,0.3999999999999999,0,0.4,0.0
com.google.zxing.client.result.TelResultParser,2,37,37,0,0.5,1.0,0.05405405405405406,1.0,0.05405405405405406
com.google.zxing.pdf417.encoder.PDF417ErrorCorrection,4,1,0,1,0.5,1.0,0,0.5,0.0
com.google.zxing.oned.MultiFormatUPCEANReader,3,49,0,49,0.6666666666666666,0.6666666666666667,0.0,0.6666666666666666,0.0
com.google.zxing.datamatrix.encoder.TextEncoder,3,21,14,7,0.5555555555555556,0.8888888888888888,0.4666666666666667,0.6666666666666666,0.2765432098765432
com.google.zxing.oned.EAN8Reader,3,49,1,48,0.6870748299319728,0.6258503401360545,0.19047619047619047,1.0,0.1192095885973437
com.google.zxing.datamatrix.DataMatrixReader,6,49,0,49,0.6326530612244898,0.7346938775510203,0.18707482993197277,0.5,0.06872136609745938
com.google.zxing.client.result.AddressBookDoCoMoResultParser,3,70,66,4,0.3523809523809524,0.7047619047619048,0.11055900621118009,1.0,0.07791777580597455
com.google.zxing.client.result.URIResultParser,3,25,3,22,0.6266666666666667,0.7466666666666666,0.22666666666666668,1.0,0.16924444444444445
com.google.zxing.MultiFormatReader,7,49,0,49,0.44314868804664725,0.8862973760932945,0.19047619047619047,0.5714285714285714,0.09646774161559668
